design_id,ip_id,ip_name,product_type,product_type_name,year,quarter,season,month,week_of_year,is_holiday_season,theme,product_age,production_cost,popularity_trend,trend_score_current,trend_score_q1,trend_score_q2,trend_score_q3,trend_score_q4,trend_momentum,trend_volatility,social_reach,social_engagement,sentiment_score,viral_coefficient,competition_level,theme_saturation,retail_price,price_multiplier,sales_quantity,revenue,sellthrough_rate
lulu_lulu_world_2019_spring_情人節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,1,Spring,2,7,1,情人節,3,high,growing,95.0,98.38,90.73,100.04,100.21,-3.38,3.88,6075,679,0.8752,0.1118,high,0.7386339808920628,358.8,1.2,2793,1002344.86,0.8606
lulu_lulu_world_2019_spring_春節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,1,Spring,2,7,1,春節,3,high,growing,95.0,87.3,88.79,99.75,94.22,7.7,4.91,4124,414,0.7816,0.1004,very_high,0.44307841261465103,388.7,1.3,2743,1066583.31,0.7874
lulu_lulu_world_2019_spring_復活節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,1,Spring,2,7,1,復活節,3,high,growing,95.0,80.15,87.18,100.63,82.28,14.85,7.97,4930,618,0.8515,0.1254,low,0.6686540857042985,284.05,0.95,3187,905533.58,0.7723
lulu_pr_seeding_2019_spring_櫻花季,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,1,Spring,2,7,1,櫻花季,3,medium,stable,95.0,77.96,83.6,112.32,99.93,17.04,13.56,3331,328,0.7663,0.0985,medium,0.34068958042425523,299.0,1.0,1663,497429.04,0.8041
lulu_pr_seeding_2019_spring_復活節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,1,Spring,2,7,1,復活節,3,medium,stable,85.32,74.42,97.93,86.85,84.69,10.9,8.35,2639,331,0.6793,0.1254,low,0.412914617413928,284.05,0.95,1812,514772.97,0.8932
lulu_pr_seeding_2019_spring_情人節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,1,Spring,2,7,1,情人節,3,medium,stable,95.0,94.5,101.58,82.41,85.33,0.5,7.58,3250,416,0.7743,0.128,high,0.34120319931188275,358.8,1.2,1748,627511.93,0.8778
lulu_sticker_2019_spring_櫻花季,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,1,Spring,2,7,1,櫻花季,3,low,growing,95.0,94.72,98.16,99.66,86.83,0.28,4.96,7531,668,0.7972,0.0887,medium,0.7298539236454955,299.0,1.0,4099,1225821.42,0.878
lulu_sticker_2019_spring_復活節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,1,Spring,2,7,1,復活節,3,low,growing,90.47,100.67,94.82,91.09,82.66,-10.21,6.53,9208,1364,0.7509,0.1481,low,0.3431397150577412,284.05,0.95,4166,1183354.97,0.8394
lulu_sticker_2019_spring_情人節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,1,Spring,2,7,1,情人節,3,low,growing,95.0,87.6,96.12,94.98,82.0,7.4,5.74,8192,709,0.7726,0.0865,high,0.62933713847685,358.8,1.2,3860,1385291.6,0.8809
lulu_campaign_2019_spring_春節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,1,Spring,2,7,1,春節,3,high,growing,95.0,88.66,101.42,90.01,108.3,6.34,8.15,5649,513,0.6722,0.0908,very_high,0.5190082200138914,388.7,1.3,2850,1108036.63,0.8295
lulu_campaign_2019_spring_情人節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,1,Spring,2,7,1,情人節,3,high,growing,95.0,98.3,96.54,98.77,97.32,-3.3,0.86,4380,459,0.853,0.1048,high,0.6941823731484881,358.8,1.2,3194,1146080.14,0.9396
lulu_campaign_2019_spring_櫻花季,lulu_pig,Lulu罐頭豬,campaign,活動,2019,1,Spring,2,7,1,櫻花季,3,high,growing,95.0,103.07,91.02,93.26,93.55,-8.07,4.63,6432,547,0.7916,0.085,medium,0.350253554410452,299.0,1.0,2942,879752.87,0.8739
lulu_campaign_2019_spring_復活節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,1,Spring,2,7,1,復活節,3,high,growing,95.0,98.02,100.38,94.77,77.87,-3.02,8.83,5727,823,0.7722,0.1437,low,0.6886471781578218,284.05,0.95,3154,896160.38,0.7726
lulu_2d_animation_2019_summer_暑假,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,2,Summer,5,20,0,暑假,3,high,growing,95.0,94.79,94.14,90.68,96.18,0.21,2.02,4315,463,0.8697,0.1073,high,0.5358211521321875,358.8,1.2,2319,832134.63,0.8989
lulu_2d_animation_2019_summer_端午節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,2,Summer,5,20,0,端午節,3,high,growing,95.0,86.07,91.41,107.71,94.38,8.93,7.97,4259,382,0.8225,0.0897,medium,0.4229702872627,299.0,1.0,2735,817858.39,0.867
lulu_2d_animation_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,2,Summer,5,20,0,兒童節,3,high,growing,95.0,93.98,92.42,107.79,85.62,1.02,8.05,5506,457,0.7382,0.083,medium,0.3045623139948051,328.9,1.1,2621,862062.47,0.8901
lulu_2d_animation_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,2,Summer,5,20,0,海洋主題,3,high,growing,95.0,95.69,91.62,96.42,109.41,-0.69,6.68,4193,574,0.6544,0.1369,medium,0.39690536764911877,284.05,0.95,2907,825991.09,0.8932
lulu_3d_animation_2019_summer_暑假,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,2,Summer,5,20,0,暑假,3,very_high,growing,95.0,98.49,89.18,96.53,105.54,-3.49,5.83,6850,549,0.8333,0.0801,high,0.6521219219481084,358.8,1.2,2854,1024039.09,0.7626
lulu_3d_animation_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,2,Summer,5,20,0,海洋主題,3,very_high,growing,93.18,104.05,91.81,93.95,88.84,-10.87,5.72,4885,525,0.6784,0.1075,medium,0.6589079359911592,284.05,0.95,3107,882650.21,0.9365
lulu_3d_animation_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,2,Summer,5,20,0,兒童節,3,very_high,growing,94.77,90.73,87.73,89.19,103.6,4.05,6.32,5832,739,0.8348,0.1267,medium,0.30829509851972525,328.9,1.1,3348,1101285.0,0.7626
lulu_3d_animation_2019_summer_端午節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,2,Summer,5,20,0,端午節,3,very_high,growing,95.0,100.94,93.18,96.85,94.82,-5.94,2.9,7028,1016,0.812,0.1446,medium,0.4248515520861349,299.0,1.0,3489,1043457.75,0.9264
lulu_comic_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,2,Summer,5,20,0,海洋主題,3,medium,stable,92.93,104.07,103.05,84.06,95.24,-11.14,8.01,2956,262,0.7645,0.0886,medium,0.42944857604322334,284.05,0.95,1724,489806.49,0.9241
lulu_comic_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,2,Summer,5,20,0,兒童節,3,medium,stable,95.0,96.12,99.31,97.74,95.59,-1.12,1.46,4335,420,0.7386,0.0969,medium,0.7956676588517887,328.9,1.1,1747,574756.0,0.7787
lulu_comic_2019_summer_暑假,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,2,Summer,5,20,0,暑假,3,medium,stable,95.0,93.8,94.01,92.23,86.77,1.2,2.93,2997,332,0.8116,0.1108,high,0.6963659024609761,358.8,1.2,1663,596993.85,0.7766
lulu_comic_2019_summer_端午節,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,2,Summer,5,20,0,端午節,3,medium,stable,95.0,90.6,93.28,115.05,82.69,4.4,11.99,3306,409,0.841,0.1237,medium,0.42606363897467525,299.0,1.0,1933,578163.02,0.868
lulu_single_visual_2019_summer_端午節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,2,Summer,5,20,0,端午節,3,low,growing,95.0,96.83,88.57,94.64,97.53,-1.83,3.53,4391,387,0.7754,0.0881,medium,0.6891430020127858,299.0,1.0,2281,682150.47,0.9056
lulu_single_visual_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,2,Summer,5,20,0,兒童節,3,low,growing,95.0,90.67,97.05,97.0,94.28,4.33,2.61,4369,415,0.8258,0.095,medium,0.33533578552188364,328.9,1.1,2092,688096.95,0.8598
lulu_single_visual_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,2,Summer,5,20,0,海洋主題,3,low,growing,95.0,96.15,92.02,99.21,82.13,-1.15,6.44,3887,463,0.7655,0.1191,medium,0.6942125208264629,284.05,0.95,2312,656745.56,0.8127
lulu_single_visual_2019_summer_暑假,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,2,Summer,5,20,0,暑假,3,low,growing,95.0,93.96,89.69,92.73,105.51,1.04,6.0,4439,657,0.7812,0.148,high,0.5578973506704438,358.8,1.2,2365,848845.79,0.9303
lulu_collaboration_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,2,Summer,5,20,0,海洋主題,3,very_high,growing,93.73,102.48,92.4,106.57,102.25,-8.76,5.21,5072,495,0.8589,0.0976,medium,0.3914274399172791,284.05,0.95,3957,1124188.33,0.8283
lulu_collaboration_2019_summer_端午節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,2,Summer,5,20,0,端午節,3,very_high,growing,95.0,100.81,81.77,97.18,80.76,-5.81,8.97,5546,757,0.8622,0.1365,medium,0.7256316425085481,299.0,1.0,3374,1009098.93,0.7765
lulu_collaboration_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,2,Summer,5,20,0,兒童節,3,very_high,growing,95.0,90.76,102.27,92.88,93.57,4.24,4.4,7118,839,0.6675,0.1179,medium,0.5549896462526485,328.9,1.1,3943,1297175.42,0.9371
lulu_collaboration_2019_summer_暑假,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,2,Summer,5,20,0,暑假,3,very_high,growing,95.0,102.18,97.17,96.32,91.54,-7.18,3.77,6815,803,0.673,0.1178,high,0.33492899854552455,358.8,1.2,3802,1364496.68,0.7578
lulu_lulu_world_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,2,Summer,5,20,0,兒童節,3,high,growing,95.0,85.96,95.8,101.39,100.7,9.04,6.16,5120,631,0.6518,0.1232,medium,0.7357122496950192,328.9,1.1,3015,991820.57,0.7551
lulu_lulu_world_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,2,Summer,5,20,0,海洋主題,3,high,growing,95.0,82.86,81.85,88.39,98.72,12.14,6.7,4553,532,0.8192,0.1168,medium,0.6754235411698599,284.05,0.95,2566,728902.79,0.7948
lulu_lulu_world_2019_summer_暑假,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,2,Summer,5,20,0,暑假,3,high,growing,95.0,81.18,95.77,94.93,84.24,13.82,6.42,4432,436,0.8678,0.0984,high,0.3311985801448225,358.8,1.2,2476,888436.46,0.8273
lulu_lulu_world_2019_summer_端午節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,2,Summer,5,20,0,端午節,3,high,growing,95.0,101.15,99.32,103.8,100.51,-6.15,1.64,4978,544,0.7488,0.1093,medium,0.5413559753550659,299.0,1.0,2849,851966.7,0.8797
lulu_pr_seeding_2019_summer_端午節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,2,Summer,5,20,0,端午節,3,medium,stable,95.0,94.66,95.27,83.59,99.02,0.34,5.76,3613,539,0.8984,0.1492,medium,0.5197427424479149,299.0,1.0,1850,553174.03,0.831
lulu_pr_seeding_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,2,Summer,5,20,0,兒童節,3,medium,stable,95.0,100.48,108.25,87.34,92.31,-5.48,7.97,2560,223,0.7943,0.0871,medium,0.3882240771070156,328.9,1.1,1700,559131.88,0.8408
lulu_pr_seeding_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,2,Summer,5,20,0,海洋主題,3,medium,stable,94.67,109.25,98.85,101.65,88.3,-14.58,7.51,3284,392,0.8309,0.1194,medium,0.7909423806029626,284.05,0.95,1681,477657.86,0.9094
lulu_pr_seeding_2019_summer_暑假,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,2,Summer,5,20,0,暑假,3,medium,stable,95.0,95.99,87.23,102.28,96.61,-0.99,5.38,3567,443,0.7105,0.1242,high,0.7756322780503278,358.8,1.2,1558,559308.34,0.8645
lulu_sticker_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,2,Summer,5,20,0,兒童節,3,low,growing,95.0,91.06,93.26,88.6,97.03,3.94,3.1,6669,558,0.8626,0.0837,medium,0.43551589986633965,328.9,1.1,3911,1286399.59,0.8884
lulu_sticker_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,2,Summer,5,20,0,海洋主題,3,low,growing,95.0,97.59,103.94,74.14,103.33,-2.59,12.15,8027,726,0.8392,0.0904,medium,0.45515681929834834,284.05,0.95,4537,1288781.82,0.7795
lulu_sticker_2019_summer_端午節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,2,Summer,5,20,0,端午節,3,low,growing,95.0,92.71,93.89,91.64,104.01,2.29,4.94,7388,732,0.8433,0.0991,medium,0.3683976808138437,299.0,1.0,3977,1189362.53,0.7744
lulu_sticker_2019_summer_暑假,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,2,Summer,5,20,0,暑假,3,low,growing,95.0,89.7,75.54,95.37,80.68,5.3,7.7,6244,508,0.8107,0.0814,high,0.31644261409446006,358.8,1.2,4349,1560685.0,0.7737
lulu_campaign_2019_summer_兒童節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,2,Summer,5,20,0,兒童節,3,high,growing,95.0,99.59,95.18,101.06,84.28,-4.59,6.57,4448,621,0.7365,0.1396,medium,0.3705742085019279,328.9,1.1,3368,1107792.86,0.7945
lulu_campaign_2019_summer_暑假,lulu_pig,Lulu罐頭豬,campaign,活動,2019,2,Summer,5,20,0,暑假,3,high,growing,95.0,85.64,110.01,92.68,92.08,9.36,9.04,6797,592,0.8102,0.0871,high,0.327039232976811,358.8,1.2,3158,1133135.36,0.7726
lulu_campaign_2019_summer_端午節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,2,Summer,5,20,0,端午節,3,high,growing,95.0,90.83,80.79,109.65,98.35,4.17,10.55,6057,681,0.8073,0.1124,medium,0.6327984345541515,299.0,1.0,3235,967353.02,0.85
lulu_campaign_2019_summer_海洋主題,lulu_pig,Lulu罐頭豬,campaign,活動,2019,2,Summer,5,20,0,海洋主題,3,high,growing,95.0,90.57,109.34,101.33,96.65,4.43,6.86,6039,621,0.8503,0.1028,medium,0.5030792347132524,284.05,0.95,2960,841031.67,0.7768
lulu_2d_animation_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,3,Fall,8,33,0,中秋節,3,high,growing,95.0,87.38,103.66,92.43,95.11,7.62,5.9,4628,672,0.7815,0.1452,high,0.7099224959180975,373.75,1.25,2459,919196.51,0.9282
lulu_2d_animation_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,3,Fall,8,33,0,萬聖節,3,high,growing,95.0,90.96,92.06,99.95,95.18,4.04,3.49,4072,393,0.8529,0.0965,medium,0.3548512111179304,299.0,1.0,2764,826704.72,0.8704
lulu_2d_animation_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,3,Fall,8,33,0,感恩節,3,high,growing,87.39,94.41,88.3,86.82,82.71,-7.02,4.2,5122,601,0.8099,0.1173,low,0.49770794846631067,269.1,0.9,2439,656544.76,0.7764
lulu_2d_animation_2019_fall_開學季,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,3,Fall,8,33,0,開學季,3,high,growing,95.0,91.78,107.65,101.8,98.61,3.22,5.73,4809,561,0.7909,0.1167,high,0.6589615842429718,328.9,1.1,2794,919192.73,0.8525
lulu_3d_animation_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,3,Fall,8,33,0,中秋節,3,very_high,growing,95.0,88.27,97.18,89.42,93.52,6.73,3.52,5863,863,0.7194,0.1472,high,0.49227502952138813,373.75,1.25,3465,1295074.17,0.8167
lulu_3d_animation_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,3,Fall,8,33,0,萬聖節,3,very_high,growing,95.0,103.81,94.19,92.18,103.93,-8.81,5.39,6391,861,0.8278,0.1347,medium,0.458544716984544,299.0,1.0,3385,1012332.59,0.8248
lulu_3d_animation_2019_fall_開學季,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,3,Fall,8,33,0,開學季,3,very_high,growing,95.0,86.18,84.64,104.24,91.23,8.82,7.71,5691,625,0.6611,0.1098,high,0.5042760779150672,328.9,1.1,3251,1069365.55,0.7829
lulu_comic_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,3,Fall,8,33,0,萬聖節,3,medium,stable,95.0,93.34,103.2,100.88,100.23,1.66,3.68,4026,380,0.8774,0.0944,medium,0.5935061893403533,299.0,1.0,2000,598155.83,0.8451
lulu_comic_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,3,Fall,8,33,0,中秋節,3,medium,stable,95.0,89.23,85.75,80.08,97.25,5.77,6.22,3341,337,0.6714,0.1009,high,0.43497290592624704,373.75,1.25,1931,721964.27,0.7674
lulu_comic_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,3,Fall,8,33,0,感恩節,3,medium,stable,95.0,102.86,95.83,87.52,91.95,-7.86,5.63,3576,481,0.8342,0.1345,low,0.6552250960063957,269.1,0.9,2080,559855.57,0.907
lulu_comic_2019_fall_開學季,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,3,Fall,8,33,0,開學季,3,medium,stable,95.0,100.11,92.34,93.94,79.02,-5.11,7.69,3054,441,0.7695,0.1444,high,0.7370824869649326,328.9,1.1,1761,579221.08,0.7501
lulu_single_visual_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,3,Fall,8,33,0,中秋節,3,low,growing,95.0,91.71,102.7,93.81,94.86,3.29,4.16,4100,465,0.7682,0.1134,high,0.7760402141920388,373.75,1.25,2284,853683.27,0.9209
lulu_single_visual_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,3,Fall,8,33,0,萬聖節,3,low,growing,95.0,104.64,97.49,96.19,93.19,-9.64,4.2,5142,664,0.6628,0.1291,medium,0.3001810160191227,299.0,1.0,2334,697994.01,0.8407
lulu_single_visual_2019_fall_開學季,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,3,Fall,8,33,0,開學季,3,low,growing,95.0,107.85,98.53,97.11,90.75,-12.85,6.11,3490,354,0.6753,0.1014,high,0.7634375532820188,328.9,1.1,2130,700847.25,0.9104
lulu_single_visual_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2019,3,Fall,8,33,0,感恩節,3,low,growing,86.18,89.75,78.5,95.38,91.55,-3.57,6.28,3731,410,0.6955,0.1099,low,0.5885000271868641,269.1,0.9,2322,624996.08,0.8127
lulu_collaboration_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,3,Fall,8,33,0,感恩節,3,very_high,growing,92.9,103.37,87.47,95.55,99.61,-10.47,5.9,6849,929,0.8982,0.1356,low,0.37784698613452977,269.1,0.9,3492,939722.83,0.9
lulu_collaboration_2019_fall_開學季,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,3,Fall,8,33,0,開學季,3,very_high,growing,95.0,98.49,98.36,112.13,94.83,-3.49,6.62,5888,529,0.8407,0.0898,high,0.7175301483483882,328.9,1.1,3566,1172890.8,0.8149
lulu_collaboration_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,3,Fall,8,33,0,萬聖節,3,very_high,growing,95.0,107.41,87.96,87.87,93.82,-12.41,7.96,5930,533,0.7198,0.0899,medium,0.5569928614453854,299.0,1.0,3413,1020775.45,0.7756
lulu_collaboration_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2019,3,Fall,8,33,0,中秋節,3,very_high,growing,95.0,95.2,89.9,103.63,98.38,-0.2,4.98,6332,550,0.7249,0.0869,high,0.4077288415688595,373.75,1.25,3297,1232289.56,0.7798
lulu_lulu_world_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,3,Fall,8,33,0,中秋節,3,high,growing,95.0,105.68,85.01,98.93,95.7,-10.68,7.46,4803,452,0.6797,0.0941,high,0.7679321788033338,373.75,1.25,2689,1005068.63,0.8116
lulu_lulu_world_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,3,Fall,8,33,0,感恩節,3,high,growing,82.21,85.83,79.49,77.97,77.92,-3.62,3.25,5290,668,0.8331,0.1263,low,0.7919392260389291,269.1,0.9,2772,745971.85,0.8671
lulu_lulu_world_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2019,3,Fall,8,33,0,萬聖節,3,high,growing,95.0,102.07,109.46,82.78,88.25,-7.07,10.64,5658,613,0.7538,0.1083,medium,0.5552962534657688,299.0,1.0,2794,835513.74,0.9489
lulu_pr_seeding_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,3,Fall,8,33,0,萬聖節,3,medium,stable,95.0,96.66,88.46,99.98,97.52,-1.66,4.33,2866,419,0.7904,0.1462,medium,0.5412130259652999,299.0,1.0,1818,543681.25,0.9181
lulu_pr_seeding_2019_fall_開學季,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,3,Fall,8,33,0,開學季,3,medium,stable,95.0,97.3,90.23,102.01,94.88,-2.3,4.25,3436,426,0.7289,0.124,high,0.7961532287188096,328.9,1.1,1684,554192.3,0.8149
lulu_pr_seeding_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2019,3,Fall,8,33,0,感恩節,3,medium,stable,83.71,97.28,87.56,74.24,81.75,-13.57,8.42,3175,424,0.8342,0.1335,low,0.3009612257104242,269.1,0.9,1570,422734.95,0.7901
lulu_sticker_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,3,Fall,8,33,0,萬聖節,3,low,growing,95.0,95.63,102.46,92.85,105.02,-0.63,4.93,6960,611,0.8482,0.0878,medium,0.6898896863223596,299.0,1.0,4595,1373912.19,0.7741
lulu_sticker_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,3,Fall,8,33,0,中秋節,3,low,growing,95.0,92.18,78.36,101.02,82.47,2.82,8.8,6332,676,0.8562,0.1068,high,0.6621900089934646,373.75,1.25,3946,1475034.77,0.8497
lulu_sticker_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,3,Fall,8,33,0,感恩節,3,low,growing,88.41,90.19,87.21,83.09,92.09,-1.79,3.4,6619,866,0.7102,0.1308,low,0.7165273690162204,269.1,0.9,4053,1090885.01,0.8638
lulu_sticker_2019_fall_開學季,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2019,3,Fall,8,33,0,開學季,3,low,growing,95.0,94.18,100.81,102.14,104.47,0.82,3.82,9154,812,0.6709,0.0887,high,0.5259449574203161,328.9,1.1,3752,1234038.51,0.9458
lulu_campaign_2019_fall_中秋節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,3,Fall,8,33,0,中秋節,3,high,growing,95.0,78.47,90.59,96.53,92.89,16.53,6.78,5962,765,0.8057,0.1283,high,0.4600206146279702,373.75,1.25,3080,1151419.16,0.9214
lulu_campaign_2019_fall_感恩節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,3,Fall,8,33,0,感恩節,3,high,growing,92.64,88.08,82.48,104.43,87.64,4.55,8.25,6490,788,0.8763,0.1214,low,0.7315976992918166,269.1,0.9,3477,935785.07,0.9209
lulu_campaign_2019_fall_開學季,lulu_pig,Lulu罐頭豬,campaign,活動,2019,3,Fall,8,33,0,開學季,3,high,growing,95.0,90.11,80.56,89.69,100.01,4.89,6.88,5477,449,0.7145,0.082,high,0.3740850467190587,328.9,1.1,2785,916268.28,0.7881
lulu_campaign_2019_fall_萬聖節,lulu_pig,Lulu罐頭豬,campaign,活動,2019,3,Fall,8,33,0,萬聖節,3,high,growing,95.0,104.11,92.41,97.44,96.36,-9.11,4.21,6363,822,0.8439,0.1292,medium,0.46341859384374207,299.0,1.0,2967,887135.84,0.7567
lulu_2d_animation_2019_winter_跨年,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,4,Winter,11,46,1,跨年,3,high,growing,95.0,91.82,97.73,92.47,76.43,3.18,7.95,4388,607,0.793,0.1383,high,0.3303955539127805,343.85,1.15,2701,928898.67,0.9221
lulu_2d_animation_2019_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,4,Winter,11,46,1,冬季溫暖,3,high,growing,95.0,105.31,93.39,106.83,83.65,-10.31,9.44,4422,384,0.7208,0.0868,medium,0.7173980510264986,299.0,1.0,2626,785283.51,0.8463
lulu_2d_animation_2019_winter_聖誕節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2019,4,Winter,11,46,1,聖誕節,3,high,growing,95.0,96.4,102.07,84.87,86.75,-1.4,7.04,5001,734,0.8698,0.1468,very_high,0.7822272598525006,403.65,1.35,2733,1103389.92,0.9174
lulu_3d_animation_2019_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,4,Winter,11,46,1,冬季溫暖,3,very_high,growing,95.0,84.65,101.62,98.03,98.03,10.35,6.48,6666,601,0.888,0.0902,medium,0.40145297027838767,299.0,1.0,3405,1018171.27,0.8074
lulu_3d_animation_2019_winter_聖誕節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,4,Winter,11,46,1,聖誕節,3,very_high,growing,95.0,84.07,97.38,94.43,98.61,10.93,5.72,6604,839,0.861,0.127,very_high,0.5799726175958824,403.65,1.35,3447,1391510.22,0.8752
lulu_3d_animation_2019_winter_冰雪主題,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2019,4,Winter,11,46,1,冰雪主題,3,very_high,growing,95.0,100.2,81.16,84.83,92.85,-5.2,7.36,4648,427,0.7515,0.0919,medium,0.37183030741800455,313.95,1.05,3249,1020335.51,0.8182
lulu_comic_2019_winter_聖誕節,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,4,Winter,11,46,1,聖誕節,3,medium,stable,95.0,83.18,86.36,90.86,101.59,11.82,6.96,3609,440,0.6548,0.1219,very_high,0.5779657025638643,403.65,1.35,2065,833875.03,0.8425
lulu_comic_2019_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,comic,漫畫,2019,4,Winter,11,46,1,冬季溫暖,3,medium,stable,95.0,106.62,109.05,93.91,90.98,-11.62,7.81,3453,374,0.8356,0.1083,medium,0.7569124694441295,299.0,1.0,2163,646777.38,0.7691
